,time_get_data,city,title,flood,address,followInfo,tag,priceInfo,follower,release_time
2764,2022-10-29,sh,电梯房+陆家嘴CBD地段+精装修,东园一村    -  陆家嘴,2室1厅 | 65.27平米 | 北 | 精装 | 24层 | 1989年建 | 塔楼,9人关注 / 3个月以前发布,近地铁VR看装修房本满五年,"750万114,908元/平",9人关注 ,3个月以前发布
2765,2022-10-29,sh,近川沙地铁站 3房 精装修 看房方便 配套成熟,新川小区    -  川沙,3室1厅 | 84.15平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,119人关注 / 2个月以前发布,VR看装修房本满两年,"350万41,593元/平",119人关注 ,2个月以前发布
2766,2022-10-29,sh,全明通透户型，满五税费优势看的见，楼层好采光足,天山河畔花园    -  天山,3室2厅 | 142.9平米 | 南 北 | 精装 | 中楼层(共26层) | 2007年建 | 板楼,28人关注 / 2个月以前发布,近地铁VR房源房本满五年,"1710万119,665元/平",28人关注 ,2个月以前发布
2767,2022-10-29,sh,配套齐，03年房龄新鑫通，飞机户型，满五年房主自荐,鑫通公寓    -  惠南,2室2厅 | 113.58平米 | 南 北 | 简装 | 高楼层(共6层) | 2003年建 | 板楼,131人关注 / 一年前发布,VR房源房本满五年,"287万25,269元/平",131人关注 ,一年前发布
2768,2022-10-29,sh,房子是满五年的，多层得房率高，生活配套齐全房主自荐,菊泉新城(菊泉街39弄)    -  顾村,3室2厅 | 102.98平米 | 南 北 | 精装 | 低楼层(共14层) | 2005年建 | 板楼,45人关注 / 3个月以前发布,VR看装修房本满两年,"475万46,126元/平",45人关注 ,3个月以前发布
2769,2022-10-29,sh,18号线+满五only+南北通透+适合高龄人居住,海洲桃花园一期    -  航头,2室1厅 | 86.55平米 | 南 北 | 简装 | 低楼层(共6层) | 2006年建 | 板楼,105人关注 / 3个月以前发布,近地铁VR看装修房本满五年,"335万38,706元/平",105人关注 ,3个月以前发布
2770,2022-10-29,sh,业主急售西边套大平层，三开间朝南，视野前后无遮挡房主自荐,滴水湖馨苑三期    -  临港新城,3室2厅 | 117.07平米 | 南 北 | 简装 | 低楼层(共11层)  | 暂无数据,28人关注 / 一年前发布,VR看装修房本满两年,"480万41,002元/平",28人关注 ,一年前发布
2771,2022-10-29,sh,近地铁，满五，全明户型，采光好，楼层好，配套齐全房主自荐,妙城公寓    -  川沙,2室2厅 | 122.66平米 | 南 北 | 简装 | 低楼层(共6层) | 2000年建 | 板楼,41人关注 / 一年前发布,VR房源房本满五年,"510万41,579元/平",41人关注 ,一年前发布
2772,2022-10-29,sh,小区中间位置，满五年，两南一北飞机户型，户型全明房主自荐,辰凯花苑    -  金山,3室2厅 | 102.81平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,10人关注 / 一年前发布,VR看装修房本满五年,"185万17,995元/平",10人关注 ,一年前发布
2773,2022-10-29,sh,精装两房 南北通透 南北双花园 满五税费低 采光通风好房主自荐,绿地东岸涟城    -  临港新城,2室2厅 | 89.44平米 | 南 北 | 精装 | 低楼层(共5层) | 2009年建 | 板楼,34人关注 / 一年前发布,VR看装修房本满两年,"350万39,133元/平",34人关注 ,一年前发布
2774,2022-10-29,sh,首付42万，刚需大三房，配套近，有万达有百联,飞虹南村    -  金山,3室2厅 | 122.56平米 | 南 北 | 简装 | 高楼层(共6层) | 2003年建 | 板楼,21人关注 / 4个月以前发布,VR看装修房本满五年,"140万11,423元/平",21人关注 ,4个月以前发布
2775,2022-10-29,sh,满五年，南面双阳台飞机户型，精装修，可拎包入住。,新川苑    -  川沙,3室2厅 | 150.75平米 | 南 | 精装 | 中楼层(共6层) | 2000年建 | 板楼,21人关注 / 2个月以前发布,VR房源房本满五年,"635万42,123元/平",21人关注 ,2个月以前发布
2776,2022-10-29,sh,仁恒品质 大三房 面积大 价格低 繁华地段 近黄浦江,仁恒广场    -  塘桥,3室2厅 | 144.29平米 | 东南 | 精装 | 低楼层(共23层) | 1996年建 | 塔楼,7人关注 / 2个月以前发布,近地铁VR看装修房本满两年,"1081万74,919元/平",7人关注 ,2个月以前发布
2777,2022-10-29,sh,徐汇区2004年板楼，内环边，配套齐全，近地铁！,徐汇公寓    -  康健,3室2厅 | 122.66平米 | 南 | 简装 | 中楼层(共19层) | 2004年建 | 板楼,17人关注 / 1个月以前发布,VR房源房本满五年,"1188万96,854元/平",17人关注 ,1个月以前发布
2778,2022-10-29,sh,满五税少，全明三房，中间楼层，两房朝南采光通透好房主自荐,妙栏路392弄    -  川沙,3室1厅 | 87.78平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,60人关注 / 一年前发布,VR看装修房本满五年,"445万50,695元/平",60人关注 ,一年前发布
2779,2022-10-29,sh,鹤沙优选：双轨交通，房龄新，南北通户型好！房主自荐,金沁苑    -  航头,2室1厅 | 78.03平米 | 南 | 简装 | 低楼层(共18层) | 2013年建 | 板楼,31人关注 / 1个月以前发布,VR房源房本满两年,"300万38,447元/平",31人关注 ,1个月以前发布
2780,2022-10-29,sh,2003年，商品房，满五年，可上景东，一梯两户,通海二小区    -  吴泾,2室2厅 | 113.13平米 | 南 北 | 简装 | 高楼层(共11层) | 2003年建 | 板楼,5人关注 / 8个月以前发布,VR房源房本满五年,"480万42,430元/平",5人关注 ,8个月以前发布
2781,2022-10-29,sh,高楼层采光很好通风很好视野开阔房主自荐,绿地临港家园（海洋小区）    -  临港新城,4室2厅 | 143.39平米 | 东南 | 精装 | 中楼层(共13层) | 2007年建 | 板楼,71人关注 / 一年前发布,VR房源房本满五年,"435万30,337元/平",71人关注 ,一年前发布
2782,2022-10-29,sh,万盛金邸 2室2厅 北 南,万盛金邸    -  金山,2室2厅 | 92.95平米 | 北 南 | 精装 | 低楼层(共17层) | 2014年建 | 板楼,3人关注 / 4个月以前发布,VR看装修房本满五年,"256万27,542元/平",3人关注 ,4个月以前发布
